ID_Station_entree,Phase_entree,Type_Filtre_entree,ID_Filtre_entree,Date,Mois_entree,Temperature_C_entree,pH_entree,Conductivite_uS_cm_entree,Potentiel_Redox_mV_entree,DBO5_mg_L_entree,DCO_mg_L_entree,MES_mg_L_entree,MVS_pct_entree,Nitrates_mg_L_entree,Ammonium_mg_L_entree,Azote_Total_mg_L_entree,Phosphates_mg_L_entree,Coliformes_Fecaux_CFU_100ml_entree,Oeufs_Helminthes_entree,Huiles_Graisses_entree,Nom_Feuille_entree,Contient_Valeurs_Estimees_entree,ID_Station_sortie,Phase_sortie,Type_Filtre_sortie,ID_Filtre_sortie,Mois_sortie,Temperature_C_sortie,pH_sortie,Conductivite_uS_cm_sortie,Potentiel_Redox_mV_sortie,DBO5_mg_L_sortie,DCO_mg_L_sortie,MES_mg_L_sortie,MVS_pct_sortie,Nitrates_mg_L_sortie,Ammonium_mg_L_sortie,Azote_Total_mg_L_sortie,Phosphates_mg_L_sortie,Coliformes_Fecaux_CFU_100ml_sortie,Oeufs_Helminthes_sortie,Huiles_Graisses_sortie,Nom_Feuille_sortie,Contient_Valeurs_Estimees_sortie,Rendement_DBO5_pct,Rendement_DCO_pct,Rendement_MES_pct,Rendement_Azote_Total_pct,Rendement_Phosphates_pct
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,29.3,6.0,1267.0,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1a,False,99.24,99.66,98.41,99.18,91.53
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.821666666666666,,-91.4,106.375,247.0,70.5,47.7,11.2975,21.25,242.5,45.75,2752500.0,,57.0,SFV1a,False,79.66,79.2,71.97,50.51,3.17
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.13,,10.0,214.5,270.0,98.0,47.7,18.07,23.0,700.0,86.0,3670000.0,0.0,57.0,SFV1a,False,58.99,77.26,61.03,-42.86,-82.01
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.53,,-209.0,64.7,234.0,50.0,47.7,4.52,20.0,60.0,11.0,1000000.0,0.0,57.0,SFV1a,False,87.63,80.29,80.12,87.76,76.72
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.23387318500988247,,95.8399707846366,72.23080483191825,16.30950643030009,22.27853974867593,,5.531765089010922,1.2583057392117916,305.9820256158848,30.88014464560251,1259851.181687742,,,SFV1a,False,86.19,98.63,91.14,37.55,34.65
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.02990068421178979,,-1.0485773608822384,0.6790204919569283,0.06603039040607324,0.31600765600958763,,0.4896450620943503,0.05921438772761372,1.2617815489314839,0.6749758392481423,0.457711600976473,,,SFV1a,False,99.87,99.99,99.87,99.74,98.57
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,6.0,,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1b,False,99.24,99.66,98.41,99.18,91.53
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.290000000000001,,-127.8,115.3125,263.0,66.25,34.0,14.68,34.5,217.5,52.725,5740000.0,,157.5,SFV1b,False,77.95,77.85,73.66,55.61,-11.59
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.38,,-12.0,205.25,280.0,79.0,34.0,29.37,39.0,400.0,80.0,13300000.0,0.0,157.5,SFV1b,False,60.76,76.42,68.59,18.37,-69.31
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.15,,-200.0,73.2,240.0,58.0,34.0,4.51,30.0,80.0,23.1,2330000.0,0.0,157.5,SFV1b,False,86.0,79.79,76.94,83.67,51.11
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.0814861951498535,,73.79159843776256,60.57984228822874,17.397317800933184,9.287087810503355,,10.836496973961037,4.654746681256314,143.3817747600208,27.052710893118757,5194785.847366569,,,SFV1b,False,88.42,98.53,96.31,70.74,42.75
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.009829456592262182,,-0.5773990488087837,0.5253536458599782,0.06614949734195127,0.14018245751703176,,0.7381809927766374,0.1349201936596033,0.6592265506207853,0.5130907708509959,0.905014955987207,,,SFV1b,False,99.9,99.99,99.94,99.87,98.91
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,6.0,,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1c,False,99.24,99.66,98.41,99.18,91.53
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.133333333333335,,-69.8,70.1,204.0,44.75,18.3,15.2475,54.0,125.0,42.3,1917500.0,,50.0,SFV1c,False,86.6,82.82,82.21,74.49,10.48
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.23,,44.0,120.0,215.0,55.0,18.3,33.88,60.0,200.0,80.0,2670000.0,0.0,50.0,SFV1c,False,77.06,81.89,78.13,59.18,-69.31
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.98,,-185.0,39.4,184.0,28.0,18.3,2.26,48.0,70.0,16.1,1000000.0,0.0,50.0,SFV1c,False,92.47,84.51,88.87,85.71,65.93
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.08936815241833439,,85.53478824431612,34.740658216754255,13.73559851869101,12.338962679253067,,14.089124351782832,6.377042156569663,54.4671154612273,28.238626028898782,688397.8985054113,,,SFV1c,False,93.36,98.84,95.09,88.88,40.24
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.4712499999999995,,-247.42857142857142,523.0,1187.5,251.5,85.5,21.797500000000003,55.0,490.0,47.25,3167500.0,,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.010987887592418161,,-1.2254267656778814,0.4955871357596898,0.06733136528770103,0.2757310095922473,,0.9240284867540798,0.11809337326980858,0.4357369236898184,0.6675798115578909,0.35900803051129665,,,SFV1c,False,99.91,99.99,99.89,99.91,98.59
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,29.3,6.0,1267.0,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1a,False,99.33,99.74,98.67,99.56,94.25
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.821666666666666,,-91.4,106.375,247.0,70.5,47.7,11.2975,21.25,242.5,45.75,2752500.0,,57.0,SFV1a,False,82.18,83.64,76.5,73.06,34.27
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.13,,10.0,214.5,270.0,98.0,47.7,18.07,23.0,700.0,86.0,3670000.0,0.0,57.0,SFV1a,False,64.07,82.12,67.33,22.22,-23.56
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.53,,-209.0,64.7,234.0,50.0,47.7,4.52,20.0,60.0,11.0,1000000.0,0.0,57.0,SFV1a,False,89.16,84.5,83.33,93.33,84.2
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.23387318500988247,,95.8399707846366,72.23080483191825,16.30950643030009,22.27853974867593,,5.531765089010922,1.2583057392117916,305.9820256158848,30.88014464560251,1259851.181687742,,,SFV1a,False,87.9,98.92,92.57,66.0,55.63
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.02990068421178979,,-1.0485773608822384,0.6790204919569283,0.06603039040607324,0.31600765600958763,,0.4896450620943503,0.05921438772761372,1.2617815489314839,0.6749758392481423,0.457711600976473,,,SFV1a,False,99.89,100.0,99.89,99.86,99.03
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,6.0,,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1b,False,99.33,99.74,98.67,99.56,94.25
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.290000000000001,,-127.8,115.3125,263.0,66.25,34.0,14.68,34.5,217.5,52.725,5740000.0,,157.5,SFV1b,False,80.68,82.58,77.92,75.83,24.25
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.38,,-12.0,205.25,280.0,79.0,34.0,29.37,39.0,400.0,80.0,13300000.0,0.0,157.5,SFV1b,False,65.62,81.46,73.67,55.56,-14.94
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.15,,-200.0,73.2,240.0,58.0,34.0,4.51,30.0,80.0,23.1,2330000.0,0.0,157.5,SFV1b,False,87.74,84.11,80.67,91.11,66.81
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.0814861951498535,,73.79159843776256,60.57984228822874,17.397317800933184,9.287087810503355,,10.836496973961037,4.654746681256314,143.3817747600208,27.052710893118757,5194785.847366569,,,SFV1b,False,89.85,98.85,96.9,84.07,61.13
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.009829456592262182,,-0.5773990488087837,0.5253536458599782,0.06614949734195127,0.14018245751703176,,0.7381809927766374,0.1349201936596033,0.6592265506207853,0.5130907708509959,0.905014955987207,,,SFV1b,False,99.91,100.0,99.95,99.93,99.26
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,6.0,,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1c,False,99.33,99.74,98.67,99.56,94.25
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.133333333333335,,-69.8,70.1,204.0,44.75,18.3,15.2475,54.0,125.0,42.3,1917500.0,,50.0,SFV1c,False,88.26,86.49,85.08,86.11,39.22
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.23,,44.0,120.0,215.0,55.0,18.3,33.88,60.0,200.0,80.0,2670000.0,0.0,50.0,SFV1c,False,79.9,85.76,81.67,77.78,-14.94
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.98,,-185.0,39.4,184.0,28.0,18.3,2.26,48.0,70.0,16.1,1000000.0,0.0,50.0,SFV1c,False,93.4,87.81,90.67,92.22,76.87
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.08936815241833439,,85.53478824431612,34.740658216754255,13.73559851869101,12.338962679253067,,14.089124351782832,6.377042156569663,54.4671154612273,28.238626028898782,688397.8985054113,,,SFV1c,False,94.18,99.09,95.89,93.95,59.43
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.67,,-212.0,597.0,1510.0,300.0,85.5,27.1,58.0,900.0,69.6,4000000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.010987887592418161,,-1.2254267656778814,0.4955871357596898,0.06733136528770103,0.2757310095922473,,0.9240284867540798,0.11809337326980858,0.4357369236898184,0.6675798115578909,0.35900803051129665,,,SFV1c,False,99.92,100.0,99.91,99.95,99.04
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,29.3,6.0,1267.0,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1a,False,98.89,99.46,98.18,96.36,80.39
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.821666666666666,,-91.4,106.375,247.0,70.5,47.7,11.2975,21.25,242.5,45.75,2752500.0,,57.0,SFV1a,False,70.53,66.62,67.95,-120.45,-124.26
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.13,,10.0,214.5,270.0,98.0,47.7,18.07,23.0,700.0,86.0,3670000.0,0.0,57.0,SFV1a,False,40.58,63.51,55.45,-536.36,-321.57
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.53,,-209.0,64.7,234.0,50.0,47.7,4.52,20.0,60.0,11.0,1000000.0,0.0,57.0,SFV1a,False,82.08,68.38,77.27,45.45,46.08
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.23387318500988247,,95.8399707846366,72.23080483191825,16.30950643030009,22.27853974867593,,5.531765089010922,1.2583057392117916,305.9820256158848,30.88014464560251,1259851.181687742,,,SFV1a,False,79.99,97.8,89.87,-178.17,-51.37
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.02990068421178979,,-1.0485773608822384,0.6790204919569283,0.06603039040607324,0.31600765600958763,,0.4896450620943503,0.05921438772761372,1.2617815489314839,0.6749758392481423,0.457711600976473,,,SFV1a,False,99.81,99.99,99.86,98.85,96.69
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,6.0,,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1b,False,98.89,99.46,98.18,96.36,80.39
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.290000000000001,,-127.8,115.3125,263.0,66.25,34.0,14.68,34.5,217.5,52.725,5740000.0,,157.5,SFV1b,False,68.06,64.46,69.89,-97.73,-158.46
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.38,,-12.0,205.25,280.0,79.0,34.0,29.37,39.0,400.0,80.0,13300000.0,0.0,157.5,SFV1b,False,43.14,62.16,64.09,-263.64,-292.16
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.15,,-200.0,73.2,240.0,58.0,34.0,4.51,30.0,80.0,23.1,2330000.0,0.0,157.5,SFV1b,False,79.72,67.57,73.64,27.27,-13.24
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.0814861951498535,,73.79159843776256,60.57984228822874,17.397317800933184,9.287087810503355,,10.836496973961037,4.654746681256314,143.3817747600208,27.052710893118757,5194785.847366569,,,SFV1b,False,83.22,97.65,95.78,-30.35,-32.61
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.009829456592262182,,-0.5773990488087837,0.5253536458599782,0.06614949734195127,0.14018245751703176,,0.7381809927766374,0.1349201936596033,0.6592265506207853,0.5130907708509959,0.905014955987207,,,SFV1b,False,99.85,99.99,99.94,99.4,97.48
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,6.0,,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1c,False,98.89,99.46,98.18,96.36,80.39
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.133333333333335,,-69.8,70.1,204.0,44.75,18.3,15.2475,54.0,125.0,42.3,1917500.0,,50.0,SFV1c,False,80.58,72.43,79.66,-13.64,-107.35
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.23,,44.0,120.0,215.0,55.0,18.3,33.88,60.0,200.0,80.0,2670000.0,0.0,50.0,SFV1c,False,66.76,70.95,75.0,-81.82,-292.16
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.98,,-185.0,39.4,184.0,28.0,18.3,2.26,48.0,70.0,16.1,1000000.0,0.0,50.0,SFV1c,False,89.09,75.14,87.27,36.36,21.08
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.08936815241833439,,85.53478824431612,34.740658216754255,13.73559851869101,12.338962679253067,,14.089124351782832,6.377042156569663,54.4671154612273,28.238626028898782,688397.8985054113,,,SFV1c,False,90.38,98.14,94.39,50.48,-38.42
Sanar_Station,Entree,Non_Applicable,FV1,,,,7.28,,-295.0,361.0,740.0,220.0,85.5,17.17,50.0,110.0,20.4,2670000.0,0.0,237.0,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.010987887592418161,,-1.2254267656778814,0.4955871357596898,0.06733136528770103,0.2757310095922473,,0.9240284867540798,0.11809337326980858,0.4357369236898184,0.6675798115578909,0.35900803051129665,,,SFV1c,False,99.86,99.99,99.87,99.6,96.73
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,29.3,6.0,1267.0,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1a,False,96.42,98.81,88.27,99.04,81.32
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.821666666666666,,-91.4,106.375,247.0,70.5,47.7,11.2975,21.25,242.5,45.75,2752500.0,,57.0,SFV1a,False,4.72,26.22,-106.67,41.99,-113.69
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.13,,10.0,214.5,270.0,98.0,47.7,18.07,23.0,700.0,86.0,3670000.0,0.0,57.0,SFV1a,False,-92.13,19.36,-187.28,-67.46,-301.7
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.53,,-209.0,64.7,234.0,50.0,47.7,4.52,20.0,60.0,11.0,1000000.0,0.0,57.0,SFV1a,False,42.05,30.11,-46.57,85.65,48.62
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.23387318500988247,,95.8399707846366,72.23080483191825,16.30950643030009,22.27853974867593,,5.531765089010922,1.2583057392117916,305.9820256158848,30.88014464560251,1259851.181687742,,,SFV1a,False,35.3,95.13,34.69,26.8,-44.24
